mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.006953287124633789,0.00727178376993137,0.003038167953491211,0.005132767281508485,18,2,"{'n_neighbors': 18, 'p': 2}",0.9565217391304348,0.8695652173913043,1.0,0.9090909090909091,0.9545454545454546,0.9379446640316207,0.044676272414054696,70,0.9550561797752809,0.9662921348314607,0.9444444444444444,0.9555555555555556,0.9666666666666667,0.9576029962546817,0.008264103386120544
0.006530046463012695,0.0077594111093261045,0.0031939029693603517,0.0063878059387207035,19,1,"{'n_neighbors': 19, 'p': 1}",0.9565217391304348,0.8695652173913043,1.0,0.9090909090909091,0.9545454545454546,0.9379446640316207,0.044676272414054696,70,0.9550561797752809,0.9550561797752809,0.9444444444444444,0.9555555555555556,0.9444444444444444,0.9509113607990013,0.005283362715217117
0.005927658081054688,0.007278108530727541,0.004236555099487305,0.005892085037298045,19,2,"{'n_neighbors': 19, 'p': 2}",1.0,0.8695652173913043,1.0,0.9090909090909091,0.9545454545454546,0.9466403162055336,0.05120064795165622,51,0.9550561797752809,0.9662921348314607,0.9333333333333333,0.9555555555555556,0.9555555555555556,0.9531585518102373,0.010776108169800423
0.0,0.0,0.006562328338623047,0.008044425067692231,20,1,"{'n_neighbors': 20, 'p': 1}",0.9565217391304348,0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9470355731225297,0.042449194374178226,33,0.9550561797752809,0.9662921348314607,0.9444444444444444,0.9555555555555556,0.9444444444444444,0.9531585518102373,0.008169564935653363
0.0033513545989990235,0.005652123927069015,0.0,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9565217391304348,0.8695652173913043,1.0,0.8636363636363636,0.9545454545454546,0.9288537549407115,0.05339626911504466,86,0.9550561797752809,0.9662921348314607,0.9333333333333333,0.9666666666666667,0.9444444444444444,0.9531585518102373,0.012864961070155717
0.0010010242462158204,0.002002048492431641,0.0029021263122558593,0.0058042526245117194,21,1,"{'n_neighbors': 21, 'p': 1}",0.9565217391304348,0.8695652173913043,1.0,0.9090909090909091,0.9545454545454546,0.9379446640316207,0.044676272414054696,70,0.9550561797752809,0.9662921348314607,0.9444444444444444,0.9555555555555556,0.9444444444444444,0.9531585518102373,0.008169564935653363
0.0022502899169921874,0.004500579833984374,0.007445478439331054,0.006329417298704298,21,2,"{'n_neighbors': 21, 'p': 2}",1.0,0.8695652173913043,1.0,0.9090909090909091,0.9545454545454546,0.9466403162055336,0.05120064795165622,51,0.9550561797752809,0.9662921348314607,0.9333333333333333,0.9666666666666667,0.9444444444444444,0.9531585518102373,0.012864961070155717
0.0021553993225097655,0.004310798645019532,0.003975915908813477,0.005833440684627152,22,1,"{'n_neighbors': 22, 'p': 1}",0.9565217391304348,0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9470355731225297,0.042449194374178226,33,0.9325842696629213,0.9662921348314607,0.9333333333333333,0.9555555555555556,0.9444444444444444,0.9464419475655431,0.012999606207482755
0.006361150741577148,0.00779110023394834,0.00012617111206054689,0.00025234222412109377,22,2,"{'n_neighbors': 22, 'p': 2}",0.9565217391304348,0.8695652173913043,1.0,0.9090909090909091,1.0,0.9470355731225297,0.05126773238605839,33,0.9550561797752809,0.9550561797752809,0.9333333333333333,0.9777777777777777,0.9444444444444444,0.9531335830212235,0.014712444451318512
0.0031313419342041014,0.005740962007336258,0.0031368255615234373,0.006273651123046874,23,1,"{'n_neighbors': 23, 'p': 1}",0.9565217391304348,0.8695652173913043,1.0,0.9090909090909091,0.9545454545454546,0.9379446640316207,0.044676272414054696,70,0.9438202247191011,0.9662921348314607,0.9333333333333333,0.9555555555555556,0.9333333333333333,0.9464669163545569,0.012865687954764277
0.0029013633728027345,0.005802726745605469,0.006548786163330078,0.006794326517220527,23,2,"{'n_neighbors': 23, 'p': 2}",0.9130434782608695,0.8695652173913043,1.0,0.9090909090909091,0.9545454545454546,0.9292490118577075,0.04444487840907701,82,0.9550561797752809,0.9550561797752809,0.9333333333333333,0.9666666666666667,0.9444444444444444,0.9509113607990013,0.01125519229863762
0.0032314777374267576,0.006462955474853515,0.0032790184020996095,0.006558036804199219,24,1,"{'n_neighbors': 24, 'p': 1}",0.9565217391304348,0.8260869565217391,1.0,0.8636363636363636,0.9545454545454546,0.9201581027667984,0.06468944290364727,90,0.9325842696629213,0.9550561797752809,0.9333333333333333,0.9555555555555556,0.9333333333333333,0.9419725343320848,0.010891201448255783
0.0,0.0,0.005098676681518555,0.0065495356815916655,24,2,"{'n_neighbors': 24, 'p': 2}",0.9130434782608695,0.8695652173913043,1.0,0.9090909090909091,1.0,0.9383399209486166,0.05259145416120127,62,0.9550561797752809,0.9662921348314607,0.9444444444444444,0.9555555555555556,0.9333333333333333,0.9509363295880151,0.011190363878257038
0.003156232833862305,0.00631246566772461,0.0033765316009521486,0.006753063201904297,25,1,"{'n_neighbors': 25, 'p': 1}",0.9565217391304348,0.8695652173913043,1.0,0.8636363636363636,0.9545454545454546,0.9288537549407115,0.05339626911504466,86,0.9438202247191011,0.9662921348314607,0.9111111111111111,0.9444444444444444,0.9222222222222223,0.937578027465668,0.01921931885621972
0.0,0.0,0.003103160858154297,0.006206321716308594,25,2,"{'n_neighbors': 25, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9090909090909091,1.0,0.9470355731225297,0.0432693507775621,33,0.9438202247191011,0.9550561797752809,0.9222222222222223,0.9555555555555556,0.9444444444444444,0.9442197253433209,0.012083294536197187
0.0,0.0,0.0039040088653564454,0.0061991837164518055,26,1,"{'n_neighbors': 26, 'p': 1}",0.9565217391304348,0.8695652173913043,1.0,0.8636363636363636,1.0,0.9379446640316207,0.060405809975517206,70,0.9550561797752809,0.9550561797752809,0.9111111111111111,0.9555555555555556,0.9111111111111111,0.937578027465668,0.021610916015648088
0.00735177993774414,0.007076944951696502,0.0055465221405029295,0.006879249656768653,26,2,"{'n_neighbors': 26, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9545454545454546,1.0,0.9561264822134387,0.038896172648672095,17,0.9438202247191011,0.9438202247191011,0.9444444444444444,0.9555555555555556,0.9333333333333333,0.9441947565543071,0.007033934326755171
0.004362821578979492,0.005397768458639973,0.002033853530883789,0.004067707061767577,27,1,"{'n_neighbors': 27, 'p': 1}",0.9130434782608695,0.9130434782608695,1.0,0.9090909090909091,1.0,0.9470355731225297,0.0432693507775621,33,0.9550561797752809,0.9662921348314607,0.9111111111111111,0.9333333333333333,0.9222222222222223,0.9376029962546817,0.020417142292892
0.0022489547729492186,0.0035486190506784122,0.0018496990203857421,0.0036993980407714843,27,2,"{'n_neighbors': 27, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9090909090909091,1.0,0.9470355731225297,0.0432693507775621,33,0.9550561797752809,0.9438202247191011,0.9222222222222223,0.9333333333333333,0.9222222222222223,0.935330836454432,0.01271865114806001
0.0032174110412597655,0.006434822082519531,0.0032247066497802734,0.006449413299560547,28,1,"{'n_neighbors': 28, 'p': 1}",0.9130434782608695,0.8695652173913043,1.0,0.9090909090909091,1.0,0.9383399209486166,0.05259145416120127,62,0.9438202247191011,0.9662921348314607,0.9333333333333333,0.9444444444444444,0.9333333333333333,0.9442446941323347,0.012036821048959756
